@relation quiebras-spain-2005-clean

@attribute TAMANO numeric % SIZE
@attribute ' CNAE_3' numeric % NATIONAL CODE OF THE COMPANY
@attribute ' EJERCICIO' numeric %  FISCAL YEAR
@attribute ' ANTIGUEDAD' numeric % AGE
@attribute ' AUDITADA' numeric % AUDITED
@attribute ' COD_FORMASOC' numeric % SOCIAL CODE OF THE COMPANY
@attribute ' COD_PROVINCIA' numeric % CODE OF PROVINCE
@attribute ' COM_END' numeric % Debt structure
@attribute ' COS_END' numeric % Debt cost
@attribute ' DISPONIBILIDAD' numeric  % DEB PAYING AVAILABILITY
@attribute ' FON_MAN' numeric % WORKING CAPITAL
@attribute ' GARANTIA' numeric % WARRANTY
@attribute ' MARGEN' numeric % OPERATING INCOME MARGIN
@attribute ' NIV_END' numeric % DEBT RATIO
@attribute ' REC_GEN' numeric % RETURN ON OPERATING ASSETS
@attribute ' REN_ECO' numeric % STOCK TURNOVER?
@attribute ' REN_FIN' numeric % RETURN ON EQUITY
@attribute ' REN_TOT' numeric % RETURN ON ASSETS
@attribute ' ROT_ACT' numeric % ASSET TURNOVER
@attribute ' ROT_DER' numeric % RECEIVABLE TURNOVER
@attribute ' SOLVENCIA' numeric % FINANCIAL SOLVENCY (CURRENT RATIO)
@attribute ' TES_ACI' numeric % ACID TEST
@attribute ' IMP_HIST_INC_JUDICIALES' numeric % HISTORIC AMOUNT OF MONEY SPENT ON JUDICIAL INCIDENCES
@attribute ' IMP_INC_JUDICIALES' numeric % AMOUNT OF MONEY SPENT ON JUDICIAL INCIDENCES (LAST YEAR)
@attribute ' NUM_CAMBIOS' numeric % NUMBER OF CHANGES OF LOCATION
@attribute ' NUM_EMPLEADOS' numeric % NUMBER OF EMPLOYEES
@attribute ' NUM_HIST_INC_GRAVES' numeric % HISTORIC NUMBER OF SERIOUS INCIDENCES
@attribute ' NUM_HIST_INC_JUDICIALES' numeric % HISTORIC NUMBER OF JUDICIAL INCIDENCES
@attribute ' NUM_INC_JUDICIALES' numeric % NUMBER OF JUDICIAL INCIDENCES (LAST YEAR)
@attribute ' NUM_ORG_SOC_ACTIVOS' numeric % NUMBER OF PARTNERS
@attribute ' OPI_AUDITORIA' numeric % OPINION OF THE AUDITORY
@attribute ' RETRASO' numeric % DELAY (IN SENDING ITS ANNUAL ACCOUNTS)
@attribute ' VINC_GRUPO' numeric % LINKED TO A GROUP
@attribute ' FALLIDA3' numeric % FINANCIAL FAILURE
@attribute ' Pérdidas' {0,1} % BOOK LOSSES

@data
1,3,2000,7,0,2,36,0,0.307983,0.01982,-0.152337,1.300891,0.259096,3.323467,0.087164,1.445547,5.011276,1.772924,5.5792,10.470885,0.793141,0.748782,0,0,0,8,0,0,0,4,0,0,0,0,0
1,1,1998,0,0,2,33,0,0.910505,0.184122,-0.026828,1.009771,2.807435,102.345787,0.03624,3.519366,189.389313,3.519665,1.25359,1.838902,0.969658,0.955129,0,0,0,8,0,0,0,4,0,0,0,0,0
1,1,2003,13,0,2,46,0,4.359333,0.100497,0.25025,1.465984,4.073362,2.145995,0.143804,5.899312,6.932872,6.005631,1.44827,3.036937,1.487416,1.093064,0,0,0,8,0,0,0,4,0,0,0,0,0
1,1,2002,4,0,2,28,2,7.177674,0.036239,0.091911,1.099281,8.52859,10.072392,0.092833,20.264278,66.611343,20.148638,2.37604,5.867227,1.268537,1.123469,0,0,1,8,0,0,0,4,0,0,0,0,0
1,1,2003,5,0,2,28,2,3.969306,0.068023,0.114638,1.185392,4.318967,5.393987,0.102786,6.047999,14.76734,6.051754,1.40033,3.777831,1.418172,1.229201,0,0,1,8,0,0,0,4,0,0,0,0,0
1,1,2000,2,0,2,33,0,2.990654,0.355091,-0.07846,1.139001,4.07765,7.194169,0.153097,10.098874,59.824806,10.180698,2.47664,5.786718,0.906759,0.881462,0,0,0,9,0,0,0,4,0,0,0,0,0
1,1,1999,1,0,2,33,0,2.765976,0.35668,0.004585,1.156877,4.060487,6.374418,0.139905,9.578942,147.598816,10.794604,2.35906,3.826364,1.006015,0.981994,0,0,0,9,0,0,0,4,0,0,0,0,0
1,1,2000,10,0,2,46,0,5.495456,0.146732,0.155066,1.290777,5.136936,3.439059,0.114525,7.880355,14.77122,8.536057,1.53406,3.26597,1.270771,0.992248,0,0,0,9,0,0,0,4,0,0,0,0,0
1,1,1998,8,0,2,46,1,4.399003,0.184956,0.15506,1.171339,4.220696,5.836397,0.087083,7.556576,20.411205,7.589737,1.79036,3.617763,1.2756,1.003679,0,0,0,9,0,0,0,4,0,0,0,0,0
1,1,2001,11,0,2,46,0,5.955805,0.126331,0.173588,1.332982,5.715989,3.003164,0.131545,9.127911,15.641267,9.392983,1.59691,3.37254,1.342962,1.016801,0,0,0,9,0,0,0,4,0,0,0,0,0
1,1,2002,12,0,2,46,0,6.455892,0.099644,0.20925,1.404849,5.334155,2.470057,0.158169,7.956544,8.802454,8.045403,1.49162,3.244677,1.427663,1.051401,0,0,0,9,0,0,0,4,0,0,0,0,0
1,3,2001,8,0,2,36,0,0.132009,0.057633,0.156459,1.45245,-0.177748,2.210189,0.188922,-1.351884,1.815076,0.933108,7.6056,12.241579,1.227249,1.128251,0,0,0,9,0,0,0,4,0,0,0,0,0
1,1,2002,7,0,2,28,0,1.157094,0.033046,0.076279,1.352469,1.391155,2.837128,0.078282,1.946156,3.793975,1.946156,1.39895,3.200039,1.103165,0.530609,0,0,1,9,0,0,0,4,0,0,0,0,0
1,1,1999,9,0,2,46,0,5.019193,0.135623,0.114358,1.22341,4.633076,4.476069,0.104271,8.235274,19.52529,8.324937,1.7775,3.85529,1.197402,0.923534,0,0,0,10,0,0,0,4,0,0,0,0,0
1,3,2002,9,0,2,36,0,0,0.228458,0.16465,1.338017,0.760182,2.958433,0.116146,7.040676,17.068342,7.261409,9.26183,13.038409,1.220304,1.167439,0,0,0,10,0,0,0,4,0,0,0,0,0
1,1,2000,5,0,2,28,0,1.635455,0.059777,0.008561,1.262921,2.250769,3.803424,0.067329,2.678311,6.865301,2.708366,1.18995,3.189988,1.010812,0.496859,0,0,1,10,0,0,0,4,0,0,0,0,0
1,1,1999,4,0,2,28,0,1.913574,0.020152,-0.000642,1.253127,0.004185,3.950591,0.050315,0.005102,1.288275,2.024121,1.21906,2.951581,0.999193,0.504416,0,0,1,10,0,0,0,4,0,0,0,0,0
1,1,1998,3,0,2,28,0,3.210022,0.003995,0.169498,1.24777,-2.194809,4.036008,0.004974,-2.569668,-11.122538,0.562396,1.17079,2.797535,1.266657,0.660643,0,0,1,10,0,0,0,4,0,0,0,0,0
1,1,2001,3,0,2,28,0,5.361939,0.155251,0.188958,1.415666,4.335166,2.405776,0.063931,10.079823,7.937696,7.434666,2.32513,3.229841,1.337279,1.238468,0,0,1,10,0,0,0,4,0,0,0,0,0
1,1,2001,6,0,2,28,0,1.79591,0.009336,0.029512,1.29247,4.475952,3.419158,0.126784,6.643274,24.036448,6.643274,1.48421,4.148574,1.038144,0.57167,0,0,1,11,0,0,0,4,0,0,0,0,0
1,1,1998,0,0,2,28,0,5.591437,0.051589,0.066898,1.12913,6.066414,7.744146,0.088591,25.757433,127.753365,25.823645,4.24591,7.131219,1.081071,1.054369,0,0,1,13,0,0,0,4,0,0,0,0,0
1,1,1999,1,0,2,28,0,2.999945,0.06418,0.124037,1.201387,7.14407,4.965567,0.095082,13.26485,52.205029,13.266705,1.85676,2.419827,1.156175,1.138575,0,0,1,13,0,0,0,4,0,0,0,0,0
1,1,1998,16,0,2,17,0,3.346736,0.091077,0.339622,1.758539,15.2658,1.279565,0.377489,29.481207,40.287857,29.448378,1.93119,2.295163,1.597239,1.570744,0,0,2,13,0,0,0,4,0,0,0,0,0
1,1,2000,18,0,2,17,0,3.173253,0.145491,0.023863,1.488258,15.606097,2.048097,0.156501,19.286102,26.906849,19.442732,1.23581,2.60586,1.050384,1.031559,0,0,2,14,0,0,0,4,0,0,0,0,0
1,1,2001,19,0,2,17,1,2.703396,0.089986,0.180326,2.064014,15.841369,0.939837,0.388251,16.987871,24.268974,16.975088,1.07237,2.346993,1.653404,1.621253,0,0,2,14,0,0,0,4,0,0,0,0,0
1,1,1999,17,0,2,17,0,3.16119,0.260119,0.659115,3.308119,16.769402,0.433253,0.929677,34.264389,37.695957,34.254055,2.04327,2.35458,3.180429,3.113154,0,0,2,15,0,0,0,4,0,0,0,0,0
1,1,2002,20,0,2,17,0,3.536653,0.2156,0.348976,2.815909,14.629161,0.550688,0.853147,18.678505,19.331768,18.714876,1.2768,2.870046,2.353047,2.317865,0,0,2,16,0,0,0,4,0,0,0,0,0
1,2,1998,4,0,2,6,0,4.020394,0.170639,0.015317,1.421857,7.881974,2.370471,0.227404,12.649262,32.153271,12.367262,1.60483,3.47009,1.028091,1.028091,0,0,2,17,0,0,0,4,0,0,0,0,0
1,1,2003,21,0,2,17,0,2.956218,0.159218,0.141064,2.413876,16.878178,0.707276,0.220425,20.187645,13.152229,13.461768,1.19608,2.50349,1.472141,1.442696,0,0,2,17,0,0,0,4,0,0,0,0,0
1,1,2001,3,0,2,33,0,3.555932,0.40621,0.003144,1.243283,2.7009,4.110436,0.110744,5.407517,41.613724,8.436294,2.00212,5.241041,1.004513,0.906283,0,0,0,18,0,0,0,4,0,0,0,0,0
1,2,1999,5,0,2,6,0,2.840415,0.000036,-0.018095,1.516552,6.452409,1.935914,0.293638,11.078071,28.202967,10.96331,1.71689,3.888019,0.961729,0.961729,0,0,2,18,0,0,0,4,0,0,0,0,0
1,2,2000,6,0,2,6,0,4.032523,0.000023,0.14243,1.651841,12.755233,1.534115,0.424251,24.405912,58.278164,24.25408,1.9134,3.987929,1.256195,1.255277,0,0,2,18,0,0,0,4,0,0,0,0,0
1,2,2001,7,0,2,6,0,1.103435,0.370932,0.472506,2.405223,24.626255,0.711631,1.065251,47.645126,91.777443,47.523743,1.93473,3.242087,2.249275,2.24807,0,0,2,21,0,0,0,4,0,0,0,0,0
1,1,2003,5,0,2,33,0,4.631169,0.071193,0.203096,1.415225,10.13693,2.408335,0.338867,25.169655,89.800797,27.088512,2.48297,4.47295,1.306616,1.027695,0,0,0,24,0,0,0,4,0,0,0,0,0
1,2,2002,8,0,2,6,0,0.163066,0.071562,0.517216,2.561022,21.894236,0.640606,0.788059,31.584249,52.703362,31.628302,1.44258,2.306222,2.341802,2.34075,0,0,2,25,0,0,0,4,0,0,0,0,0
2,1,1998,15,1,2,3,0,14.47423,0.026389,0.254109,1.410167,5.093504,2.438032,0.103892,19.851267,22.636873,20.216888,3.89737,5.514884,1.358336,0.968573,0,0,1,30,0,0,0,4,0,0,0,0,0
1,1,1999,9,0,2,17,0,3.361847,0.001193,-0.046465,0.977302,-1.612542,-44.05706,-0.034328,-3.606411,-996.036682,-2.984708,2.23648,2.00518,0.954589,0.81694,0,0,0,31,0,0,0,4,0,0,0,0,0
1,2,2003,9,0,2,6,0,1.776018,0.343425,0.374865,1.920194,15.246024,1.086727,0.437476,22.051935,43.486465,23.77478,1.44641,2.182058,2.041013,2.040191,0,0,2,31,0,0,0,4,0,0,0,0,0
2,1,2001,18,1,2,3,0,23.522741,0.007442,0.328239,1.597112,4.005108,1.674729,0.135857,27.514227,22.647942,27.067106,6.86978,14.312547,1.524235,0.821302,0,0,1,32,0,0,0,4,0,0,0,0,0
2,1,2002,19,1,2,3,0,16.609009,0.000345,0.243674,1.360272,4.579216,2.775684,0.444747,29.670376,22.837048,21.496632,6.47936,9.566541,1.331463,1.066002,0,0,1,32,0,0,0,4,0,0,0,0,0
1,1,1998,8,0,2,17,0,3.890182,0.000843,-0.006988,1.021977,1.105787,45.501625,0.061961,2.983194,0.071752,3.7823,2.6978,4.000678,0.992858,0.922511,0,0,0,36,0,0,0,4,0,0,0,0,0
2,1,1999,16,1,2,3,0,18.196901,0.000098,0.337907,1.627253,4.674139,1.594252,0.113898,19.758497,16.673904,20.697853,4.22719,7.219265,1.54986,0.903833,0,0,1,36,0,0,0,4,0,0,0,0,0
1,1,1998,26,0,2,50,0,5.574342,0.000826,0.254163,1.700455,8.06775,1.427642,0.36068,23.560209,32.267441,24.690084,2.9203,8.721582,1.506283,0.919594,0,0,0,39,0,0,0,4,0,0,0,0,0
2,1,2000,17,1,2,3,0,19.113518,0.020891,0.231076,1.360664,4.660107,2.772664,0.093535,23.846085,22.635494,23.975348,5.11707,10.419544,1.314416,0.72947,0,0,1,39,0,0,0,4,0,0,0,0,0
1,1,2003,13,0,2,17,0,3.336971,0.000676,0.012227,1.016324,1.111368,61.260201,0.006819,3.524295,30.025928,3.904483,3.17113,3.724558,1.012426,0.881675,0,0,0,41,0,0,0,4,0,0,0,0,0
1,1,2003,31,0,2,50,1,2.698875,0.075565,0.165457,1.576314,-1.319279,1.735165,0.178097,-2.044111,-5.653182,-1.776073,1.54942,5.10957,1.471698,0.939193,0,0,0,41,0,0,0,4,0,0,0,0,0
1,1,2000,10,0,2,17,0,3.805618,0.004301,-0.008046,1.00655,2.235017,152.673706,0.047941,7.315882,-335.78363,8.296901,3.2733,3.842654,0.991902,0.823946,0,0,0,43,0,0,0,4,0,0,0,0,0
1,1,2001,29,0,2,50,1,3.307014,0.055245,0.084923,1.647636,6.621012,1.544077,0.289965,12.468824,18.863628,13.746977,1.88322,4.720529,1.210586,0.919424,0,0,0,44,0,0,0,4,0,0,0,0,0
1,1,2000,28,0,2,50,0,3.134295,0.049331,0.099107,1.730631,6.263039,1.368679,0.358188,15.113542,21.98439,16.602163,2.41313,5.310199,1.185043,0.946647,0,0,0,44,0,0,0,4,0,0,0,0,0
1,1,1999,27,0,2,50,0,3.299114,0.065886,0.221833,1.849135,6.38586,1.17767,0.401487,15.3291,21.531919,16.366045,2.40048,5.558661,1.477437,1.066434,0,0,0,44,0,0,0,4,0,0,0,0,0
1,1,2002,12,0,2,17,0,3.074912,0.00415,0.005828,1.012694,0.980337,78.774132,0.006811,3.078774,35.095016,3.566859,3.14053,3.643604,1.005902,0.876929,0,0,0,46,0,0,0,4,0,0,0,0,0
1,1,2002,30,0,2,50,1,6.016521,0.163915,0.261336,1.890904,6.85774,1.122455,0.388957,11.50711,15.866284,13.335415,1.67797,5.201594,1.936985,1.284472,0,0,0,47,0,0,0,4,0,0,0,0,0
2,1,1998,23,1,2,3,0,5.22278,0.025284,0.018618,1.176244,4.996955,5.673956,0.041752,5.741684,11.791343,7.231287,1.14904,3.221119,1.028002,0.526962,0,0,0,48,0,0,0,4,0,0,0,0,0
2,1,1999,24,1,2,3,0,4.041765,0.04865,0.037276,1.181456,3.268919,5.510983,0.157762,4.090767,5.420696,4.570971,1.25141,3.157476,1.057257,0.621128,0,0,0,48,0,0,0,4,0,0,0,0,0
1,1,2003,12,1,2,6,1,3.63351,0.015389,-0.078104,1.193153,2.928138,5.177243,0.169736,3.772356,6.72681,4.598651,1.28831,4.109719,0.848049,0.606862,0,0,0,49,0,0,0,4,0,0,0,0,0
2,1,2003,20,1,2,3,0,9.398952,0.000809,-0.130208,1.258804,4.579744,3.863928,0.187644,19.336004,18.240166,13.235943,4.22207,7.027174,0.836094,0.535298,0,0,1,51,0,0,0,4,0,0,0,0,0
2,1,2003,28,1,2,3,0,8.207632,0.060201,-0.176658,1.314958,4.897892,3.17503,0.148987,7.055132,4.42461,7.552851,1.44044,6.737669,0.746125,0.347329,0,0,0,53,0,0,0,4,0,0,0,0,0
1,1,2001,11,0,2,17,0,2.262475,0.002926,-0.000863,1.008524,0.544973,117.313248,0.006371,2.394971,54.304176,2.836552,4.39466,5.599095,0.99913,0.858952,0,0,0,60,0,0,0,4,0,0,0,0,0
2,2,2002,4,0,2,46,0,3.203925,0.069632,-0.124788,1.032272,4.201017,30.986437,0.051234,5.148828,125.486893,5.136479,1.22561,0.896623,0.867291,0.774577,0,0,0,62,0,0,0,4,0,0,0,0,0
2,1,2003,12,1,2,30,0,1.960259,0.000992,0.132456,3.034418,-4.661199,0.491541,-0.692769,-8.022445,-11.493215,-7.316949,1.72111,9.749728,1.401975,0.540553,0,0,0,76,0,0,0,4,0,0,0,0,0
2,1,1998,7,1,2,30,1,3.482657,0.053696,0.19812,1.597233,-12.73592,1.67439,-0.714161,-28.052244,-95.206459,-33.351604,2.20261,12.869108,1.520131,0.501755,0,0,0,82,0,0,0,4,0,0,0,0,0
1,1,2001,10,0,2,17,0,2.702162,0.049638,-0.228702,1.19755,-4.872096,5.062016,-0.066805,-13.463573,-66.689644,-16.260218,2.7634,7.537293,0.643464,0.405479,0,0,1,0,0,0,0,5,0,0,0,0,0
1,1,2002,11,0,2,17,0,2.797152,0.155284,-0.222874,1.204512,0.299149,4.889676,0.12001,1.141384,-3.657914,1.45405,3.81544,15.337145,0.697205,0.462198,0,0,1,0,0,0,0,5,0,0,0,0,0
1,1,2003,12,0,2,17,0,2.519862,0.293086,-0.114704,1.252757,2.242023,3.956373,0.152702,8.383788,32.978069,10.876203,3.73939,17.243044,0.821946,0.569278,0,0,1,0,0,0,0,5,0,0,0,0,0
1,1,2000,9,0,2,17,0,1.685255,0.126258,-0.035478,1.274031,4.943926,3.649224,0.113762,9.456589,17.705324,10.365092,1.91277,5.676555,0.941968,0.715748,0,0,1,0,0,0,0,5,0,0,0,0,0
1,1,1998,7,0,2,17,0,1.933397,1.543375,0.314161,2.625242,11.258195,0.615293,0.758524,33.395718,35.904835,33.306412,2.96635,28.739841,2.054011,1.976366,0,0,1,0,0,0,0,5,0,0,0,0,0
1,1,1999,8,0,2,17,0,0.966152,1.34708,0.489178,2.922935,18.920094,0.520038,1.06382,53.54887,57.574131,53.237324,2.83026,11.52004,2.567215,2.517229,0,0,1,0,0,0,0,5,0,0,0,0,0
1,2,2001,8,0,2,8,7,3.703123,-0.032506,-0.093459,1.043208,74.147903,23.143742,0.07474,10.030525,5248.696289,10.030525,0.13528,3.960396,0.247622,0.247622,0,0,3,0,0,0,0,5,0,0,0,0,0
1,2,2000,7,0,2,8,8,3.71385,0.030133,-0.08083,0.963035,73.809532,-27.052633,0.061685,9.653875,-43.679501,9.653875,0.13079,4.050251,0.31456,0.31456,0,0,3,0,0,0,0,5,0,0,0,0,0
1,2,1999,6,0,2,8,9,3.712416,0.060114,-0.076209,0.892889,74.638542,-9.336137,0.050854,9.451769,-18.106649,9.447156,0.12663,6.155448,0.335355,0.335355,0,0,3,0,0,0,0,5,0,0,0,0,0
1,2,1998,5,0,2,8,9,3.861188,0.249467,-0.071109,0.836479,61.410309,-6.115424,0.034804,7.647141,-7.543803,7.647285,0.12453,8.305653,0.380157,0.380157,0,0,3,0,0,0,0,5,0,0,0,0,0
1,2,2002,9,0,2,8,4,3.389637,0.195018,-0.105278,1.079156,47.425804,12.633312,0.04134,6.028621,18.837591,6.028621,0.12712,3.35677,0.47896,0.47896,0,0,3,0,0,0,0,5,0,0,0,0,0
1,1,2000,4,0,2,13,0,3.821809,0.06476,-0.034063,1.089179,1.360604,11.213453,0.043052,8.283368,49.750122,8.427114,6.08801,10.930233,0.9629,0.617391,0,0,3,0,0,0,0,5,0,0,0,0,0
1,1,1999,3,0,2,13,0,6.211154,0.017984,-0.134561,1.103674,3.17485,9.645658,0.051581,12.85815,50.316521,13.377857,4.05,9.120067,0.851489,0.772667,0,0,3,0,0,0,0,5,0,0,0,0,0
1,1,2001,5,0,2,13,0,1.835215,0.064276,-0.010234,1.069869,1.078946,14.312491,0.02634,4.020963,24.995472,3.987611,3.72675,11.78248,0.989051,0.245128,0,0,3,1,0,0,0,5,0,0,0,0,0
1,2,2003,10,0,2,8,4,3.741286,0.105509,-0.14303,1.086384,19.402861,11.576254,0.075174,4.218834,6.98319,4.218834,0.21743,4.731855,0.239853,0.233105,0,0,3,3,0,0,0,5,0,0,0,0,0
1,1,2002,6,0,2,13,0,1.804491,0.014505,0.008319,1.076921,1.287025,13.000292,0.026395,3.537844,22.213543,3.809882,2.74885,13.502129,1.008958,0.281491,0,0,3,3,0,0,0,5,0,0,0,0,0
1,4,1998,1,0,2,8,0,6.401944,0.005011,-0.425218,1.250193,11.290216,3.996922,0.321161,17.489412,42.412804,17.246174,1.54908,4.121191,0.468396,0.468396,0,0,0,6,0,0,0,5,0,0,0,0,0
1,1,2003,7,0,2,13,0,1.437468,0.003928,0.05451,1.175884,1.887355,5.685555,0.055474,4.520999,22.342371,4.505629,2.39542,9.184246,1.064097,0.289093,0,0,3,6,0,0,0,5,0,0,0,0,0
1,1,2000,11,0,2,43,0,1.613557,0.006787,-0.248017,1.325829,1.992233,3.069096,0.066684,2.746944,6.978316,3.638351,1.37883,5.578112,0.607374,0.351366,0,0,3,7,0,0,0,5,0,0,0,0,0
1,1,1999,10,0,2,43,0,1.710203,0.03795,-0.036495,1.450137,3.150424,2.221545,0.10386,4.982228,12.990254,6.068058,1.58145,6.127352,0.929306,0.597862,0,0,3,7,0,0,0,5,0,0,0,0,0
1,4,1999,2,0,2,8,0,4.391779,0.001949,-0.314246,1.496534,11.991927,2.01396,0.43657,21.370937,47.119568,21.069601,1.78211,4.779418,0.529719,0.529719,0,0,0,8,0,0,0,5,0,0,0,0,0
1,4,2001,4,0,2,8,0,2.719773,0.00234,0.192516,2.409147,14.152734,0.709649,0.827034,30.067654,35.185589,29.635801,2.12451,4.915792,1.4638,1.4638,0,0,0,10,0,0,0,5,0,0,0,0,0
1,1,2003,14,0,2,43,0,1.27235,0.000737,-0.187337,1.465802,0.93536,2.146836,0.110783,1.427212,5.980033,3.328725,1.52584,6.019338,0.667947,0.318483,0,0,3,10,0,0,0,5,0,0,0,0,0
1,1,1998,9,0,2,43,0,2.754146,0.010215,-0.048832,1.400001,1.525714,2.499994,0.059344,2.539097,2.292899,2.821873,1.6642,6.792548,0.89883,0.517596,0,0,3,10,0,0,0,5,0,0,0,0,0
1,4,2002,5,0,2,8,0,2.502078,0,0.00541,1.759941,8.472702,1.315892,0.301316,13.507465,17.773195,13.379462,1.59423,3.120508,1.009522,0.997182,0,0,0,11,0,0,0,5,0,0,0,0,0
1,1,2001,12,0,2,43,0,1.950092,0.006496,-0.083762,1.277097,2.603202,3.608851,0.071145,4.523164,6.753895,3.331907,1.73754,6.664173,0.859553,0.587103,0,0,3,11,0,0,0,5,0,0,0,0,0
1,3,1998,0,0,2,50,0,0.698584,0.720417,0.268063,1.472424,2.473901,2.116743,0.101599,8.867391,17.89109,9.1068,3.58438,7.674343,1.397305,1.151909,0,0,2,12,0,0,0,5,0,0,0,0,0
1,1,2002,13,0,2,43,0,1.76332,0.003395,-0.076352,1.334731,1.118212,2.987477,0.086697,1.56702,7.384907,3.649124,1.40136,4.166409,0.851044,0.540554,0,0,3,12,0,0,0,5,0,0,0,0,0
1,3,2002,4,0,2,50,0,0.196903,0.389718,0.242681,1.474576,-0.064939,2.107146,0.039641,-0.156792,0.635832,0.41555,2.41444,7.880643,1.360187,0.834692,0,0,2,14,0,0,0,5,0,0,0,0,0
1,3,2003,5,0,2,50,0,0.149304,0.59201,0.248277,1.460929,0.863147,2.16953,0.121789,3.270736,9.131086,4.077669,3.78931,11.968414,1.367824,1.100957,0,0,2,14,0,0,0,5,0,0,0,0,0
1,3,2001,3,0,2,50,0,0.320541,0.523954,0.232582,1.416447,3.851554,2.401264,0.140456,9.195807,23.564703,10.18232,2.38756,5.96852,1.334996,0.960571,0,0,2,15,0,0,0,5,0,0,0,0,0
1,3,2000,2,0,2,50,0,0.31808,0.459453,0.196127,1.352959,2.464838,2.83319,0.12459,8.029231,19.266251,8.617886,3.25751,7.659275,1.266813,1.076313,0,0,2,15,0,0,0,5,0,0,0,0,0
1,4,2003,6,0,2,8,0,2.039082,0.010533,0.065584,2.248025,8.695078,0.801266,0.431226,15.942853,20.884167,15.5297,1.83355,3.206709,1.147434,1.131393,0,0,0,19,0,0,0,5,0,0,0,0,0
1,3,1999,1,0,2,50,0,0.678312,0.312823,0.200036,1.457092,3.285077,2.187742,0.113991,11.130761,22.080164,11.249207,3.38828,10.090357,1.291471,0.986719,0,0,2,19,0,0,0,5,0,0,0,0,0
1,1,1998,5,0,2,3,1,6.208601,0,-0.204874,2.531067,30.129814,0.653139,0.160834,9.706837,8.303504,9.655023,0.32217,15.046679,0.177382,0.033575,0,0,0,0,0,0,0,6,0,0,0,0,0
1,2,1998,10,0,2,3,0,2.147233,0.044522,0.722876,3.657625,27.016977,0.376276,0.380848,18.650518,14.291502,15.421606,0.69033,8312.890625,3.678952,0.989592,0,0,0,0,0,0,0,6,0,0,0,0,0
1,2,2003,15,0,2,3,0,1.329834,0.057575,0.554721,2.072702,11.10779,0.932225,0.062149,5.703452,5.814348,5.363083,0.51346,67.490868,2.258661,0.756108,0,0,0,2,0,0,0,6,0,0,0,0,0
1,2,2002,14,0,2,3,0,3.145111,0.011696,0.66194,2.528887,162.926163,0.654071,0.040005,3.503124,2.392778,3.336687,0.0215,1.097814,2.993055,0.181577,0,0,0,3,0,0,0,6,0,0,0,0,0
1,2,1999,11,0,2,3,0,0.802609,0.166085,0.719056,3.639911,78.558723,0.378801,0.252219,11.773466,9.904755,11.469914,0.14987,80.792686,3.648373,0.321361,0,0,0,6,0,0,0,6,0,0,0,0,0
1,2,2001,13,0,2,3,1,9.232827,-0.429934,0.886389,6.209755,20.816559,0.191948,0.001673,6.464972,-0.215364,4.080153,0.31057,26.243429,9.507972,0.368351,0,0,0,6,0,0,0,6,0,0,0,0,0
1,2,2000,12,0,2,3,0,1.633868,0.049128,0.741344,3.969802,16.666489,0.336723,0.180179,8.031335,6.066752,7.267286,0.48189,183.438538,3.980007,0.930872,0,0,0,6,0,0,0,6,0,0,0,0,0
1,1,2001,8,0,2,3,0,5.70294,-1.646548,-0.214809,6.003769,26.945398,0.199849,0.595347,11.087856,9.4804,11.90796,0.41149,8.514637,-0.741275,-1.219017,0,0,0,7,0,0,0,6,0,0,0,0,0
1,1,2000,7,0,2,3,0,4.91779,-0.791483,-0.243749,3.521936,19.257191,0.396521,0.215745,5.282108,4.615479,5.877169,0.27429,7.50948,-0.187894,-0.570648,0,0,0,7,0,0,0,6,0,0,0,0,0
1,1,1998,5,0,2,8,0,1.4953,0.101151,-0.031242,1.44936,0.327227,2.225386,0.129849,1.069822,8.962864,5.174681,3.26936,5.292528,0.954224,0.940806,0,0,2,7,0,0,0,6,0,0,0,0,0
1,1,1999,6,0,2,3,0,6.055947,0,-0.221006,2.546762,23.548592,0.646512,0.179303,8.202821,7.303229,8.694815,0.34834,18.316559,0.241518,0.107673,0,0,0,8,0,0,0,6,0,0,0,0,0
1,1,2003,10,0,2,8,0,2.168791,0.046294,0.03169,1.34329,1.85157,2.912988,0.100814,6.172951,11.295181,6.037017,3.3339,5.365876,1.042569,1.02473,0,0,2,9,0,0,0,6,0,0,0,0,0
1,1,2002,9,0,2,3,0,7.745192,-1.559427,-0.132877,8.818369,38.493122,0.127904,1.168637,16.629776,13.228774,17.939245,0.43202,6.502978,-0.171759,-0.744878,0,0,0,11,0,0,0,6,0,0,0,0,0
1,1,2002,9,0,2,8,0,0.659209,0.149388,-0.04581,1.338697,1.971908,2.95249,0.099319,3.260022,11.859166,3.132039,1.65323,5.750073,0.938675,0.903759,0,0,2,11,0,0,0,6,0,0,0,0,0
1,1,2003,10,0,2,3,0,6.171081,-2.300275,-0.03563,13.74577,23.153605,0.078457,1.354195,9.147883,8.64663,12.217664,0.3951,4.337937,0.510241,-1.071358,0,0,0,12,0,0,0,6,0,0,0,0,0
1,1,2001,8,0,2,8,0,0.629339,0.048743,0.001796,1.103425,0.268612,9.668882,0.031504,0.377929,11.030351,2.859462,1.40697,5.300039,1.002027,0.257138,0,0,2,15,0,0,0,6,0,0,0,0,0
