@relation bankruptcy-spain-1998:2003

@attribute YEAR integer   %  FISCAL YEAR
@attribute SIZE {small,medium,big}   % SIZE
@attribute NUMBER_EMPLOYEES integer   % NUMBER OF EMPLOYEES
@attribute AGE integer   % AGE
@attribute SOCIAL_CODE {Co,Ltd,other}   % SOCIAL CODE OF THE COMPANY
@attribute LINKED_GROUP {no,yes}   % LINKED TO A GROUP
@attribute NUMBER_PARTNERS integer   % NUMBER OF PARTNERS
@attribute PROVINCE_CODE {1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,40,41,43,45,46,47,48,49,50,52}   % CODE OF PROVINCE
@attribute CHANGES_LOCATION integer   % NUMBER OF CHANGES OF LOCATION
@attribute DEBT_STRUCTURE numeric   % DEBT STRUCTURE
@attribute DEBT_COST numeric   % DEBT COST
@attribute DEBT_PAYING_AVAILABILITY numeric    % DEBT PAYING AVAILABILITY
@attribute DEBT_RATIO numeric   % DEBT RATIO
@attribute WORKING_CAPITAL numeric   % WORKING CAPITAL
@attribute WARRANTY numeric   % WARRANTY
@attribute OPERATING_INCOME_MARGIN numeric   % OPERATING INCOME MARGIN
@attribute RETURN_OPERATING_ASSETS numeric   % RETURN ON OPERATING ASSETS
@attribute RETURN_EQUITY numeric   % RETURN ON EQUITY
@attribute RETURN_ASSETS numeric   % RETURN ON ASSETS
@attribute STOCK_TURNOVER numeric   % STOCK TURNOVER
@attribute ASSET_TURNOVER numeric   % ASSET TURNOVER
@attribute RECEIVABLE_TURNOVER numeric   % RECEIVABLE TURNOVER
@attribute ASSET_ROTATION numeric   % ASSET ROTATION
@attribute FINANCIAL_SOLVENCY numeric   % FINANCIAL SOLVENCY (CURRENT RATIO)
@attribute ACID_TEST numeric   % ACID TEST
@attribute DELAY_ACCOUNTS {no,yes}   % DELAY (IN SENDING ITS ANNUAL ACCOUNTS)
@attribute NUMBER_JUDICIAL_INCIDENCES_TOTAL integer   % HISTORIC NUMBER OF JUDICIAL INCIDENCES
@attribute NUMBER_JUDICIAL_INCIDENCES_YEAR integer   % NUMBER OF JUDICIAL INCIDENCES (LAST YEAR)
@attribute SPENT_JUDICIAL_INCIDENCES_TOTAL numeric   % HISTORIC AMOUNT OF MONEY SPENT ON JUDICIAL INCIDENCES
@attribute SPENT_JUDICIAL_INCIDENCES_YEAR numeric   % AMOUNT OF MONEY SPENT ON JUDICIAL INCIDENCES (LAST YEAR)
@attribute NUMBER_SERIOUS_INCIDENCES integer   % HISTORIC NUMBER OF SERIOUS INCIDENCES
@attribute AUDITED {no,yes}   % AUDITED
@attribute AUDITORS_OPINION {nothing,positive,minor,negative}   % OPINION OF THE AUDITORY
@attribute BANKRUPTCY {NO,YES}   % FINANCIAL FAILURE

@data
1999,small,104,1,Ltd,no,2,8,1,0.013709275983,6.535048484802,0.206531271338,2.561630010605,0.238972723484,1.390376448631,6.571482658386,0.265470027924,95.603355407715,37.401218414307,37.121421813965,5.648865222931,7.621405124664,,1.336817145348,1.336817145348,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,0,0,Ltd,no,1,3,0,0.000000000000,0.000000000000,0.200313180685,0.813889324665,0.551301538944,2.228668212891,,-0.375930190086,-25.919555664063,-27.535411834717,-27.535411834717,0.000000000000,2.000000000000,0.587642312050,2.228668212891,0.400878846645,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,0,9,Co,no,4,28,0,0.286605268717,0.027681602165,0.184582367539,2.528030395508,-0.334829628468,1.395564913750,27.258544921875,0.126347899437,30.778188705444,15.613705635071,16.637624740601,0.610363543034,4.145411014557,,0.398799657822,0.398799657822,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,8,9,Ltd,no,4,16,1,0.423133969307,1.173034548759,0.012283872813,-2.112435817719,-0.342851012945,0.526612818241,-12.616235733032,-0.063611581922,-13.899302482605,-10.627255439758,-10.628232955933,0.842425107956,1.044450879097,98.735099792480,0.743053495884,0.736084282398,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,7,7,Ltd,no,3,29,3,0.395466893911,2.446853637695,0.031337264925,-9.917302131653,-0.114601865411,0.899166107178,2.458927869797,0.023103900254,-5.081254959106,3.902935981750,3.877001285553,1.576703906059,5.487456798553,14.141586303711,0.856202542782,0.657867789268,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,0,5,Ltd,no,3,28,2,0.425040006638,4.163230419159,0.120466426015,-34.099262237549,-0.242370277643,0.970673859119,2.264785766602,0.065906226635,-15.472680091858,5.139364719391,7.979715347290,3.523386478424,20.123641967773,19.335083007813,0.664741516113,0.461920678616,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,5,4,Ltd,no,1,17,1,0.146597430110,5.234043598175,1.059502959251,0.684949219227,0.525855779648,2.459962129593,3.829523086548,0.145069077611,6.412234783173,6.944956779480,7.384869575500,1.928404688835,4.162949562073,188.776794433593,2.483221769333,2.442695617676,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,3,4,Ltd,no,1,18,0,0.000000000000,3.431406497955,0.015435215086,7.636751651764,0.082094185054,1.130945682526,2.832380771637,0.042940203100,31.132596969604,10.555066108704,10.555066108704,3.726569890976,91.753677368164,4.117942810059,1.092844009399,0.058879930526,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,1,6,Ltd,no,0,28,0,0.104575872421,3.127177715302,0.105646848679,-4.840166091919,-0.247965976596,0.793395519257,0.033239949495,0.017024314031,-8.433942794800,0.160906821489,0.166305124760,5.003170013428,8.582986831665,,0.782691180706,0.782691180706,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,8,3,Ltd,no,7,8,0,0.000000000000,2.150622606277,0.628842890263,3.609735727310,0.211224138737,1.277028560638,13.262652397156,0.377798616886,410.449951171875,55.856616973877,55.835433959961,4.209974765778,10.555582046509,,1.269739270210,1.269739270210,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,0,1,Ltd,no,2,28,1,0.000000000000,0.000000000000,0.333998173475,8.078370094299,0.044813297689,1.123787403107,1.655250310898,0.017967211083,1.620366215706,3.790864467621,3.834359169006,2.316482782364,5.849757194519,,1.050360560417,1.050360560417,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,6,1,Ltd,no,1,8,0,0.829714953899,0.000000000000,0.177541747689,-1034.553955078120,0.248751133680,0.999033391476,2.456695318222,0.098312571645,-191.201690673828,7.220324039459,7.220324039459,2.939039468765,3.999122619629,,1.454703688622,1.454703688622,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,31,1,Ltd,no,4,28,1,0.000000000000,6.093889713287,0.176357463002,80.172393798828,-0.304491281509,1.012473106384,1.362455725670,0.023762622848,97.819938659668,8.026353836060,5.980128288269,4.389227390289,16.189270019531,10.841552734375,0.691710770130,0.319485187531,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,4,13,Co,no,1,26,0,0.000000000000,7.062642097473,0.156323194504,23.095045089722,-0.072551235557,1.043299317360,-1.367672204971,-0.079479187727,-118.331054687500,-4.298976421356,-4.404815673828,3.220666170120,6.310825347900,13.464328765869,0.924307346344,0.630981087685,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,6,11,Ltd,no,2,33,1,0.101323753595,4.701885223389,0.072907619178,7.036115646362,0.086444750428,1.142123818398,3.634981870651,0.062133640051,16.052860260010,7.006977558136,7.053043365479,1.940324306488,2.289516687393,22.985076904297,1.108734369278,1.012045502663,no,1,1,1784.99,1784.99,0,no,nothing,NO
1999,small,0,1,Ltd,no,1,21,0,0.125035360456,3.521464347839,0.170104473829,15.822154045105,-0.089436985552,1.063202500343,3.362093210220,0.035032458603,21.550800323486,5.718156337738,5.488436222076,1.632446289063,12.798983573914,2.904327154160,0.893020808697,0.344170212746,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,18,5,Ltd,no,4,6,2,0.394605934620,2.840415239334,0.000036190093,1.935913562775,-0.018094915897,1.516551971436,6.452409267426,0.293638139963,28.202966690063,10.963310241699,11.078070640564,1.716889023781,3.888018608093,,0.961729407310,0.961729407310,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,0,3,Co,no,9,35,2,0.181127548218,2.448040246964,0.356333196163,0.261526376009,0.127768576145,4.823706150055,9.400312423706,0.553989648819,11.581372261047,10.843218803406,10.887173652649,1.158171415329,11.165550231934,7.351985454559,1.727950334549,1.727950334549,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,9,3,Ltd,no,1,8,3,0.034922666848,7.463629245758,0.083875022829,32.082855224609,-0.054992150515,1.031169295311,2.190869808197,0.049963042140,37.906486511230,9.050087928772,9.055100440979,4.133107185364,7.193716049194,25.060846328735,0.941313445568,0.709446907043,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,27,2,Ltd,no,1,30,0,0.000000000000,0.020486725494,0.887568354607,4.114677429199,0.182493135333,1.243032455444,3.081635236740,0.001658481662,0.229175791144,8.760632514954,8.631237983704,2.800863027573,10.566335678101,36.700950622559,1.226844906807,1.074785709381,no,2,1,10066.62,2544.63,0,no,nothing,NO
1999,small,0,2,Ltd,no,2,8,1,0.000000000000,19.713132858276,0.218756049871,-383.973236083984,-0.275459140539,0.997395634651,4.062747001648,0.216628104448,-194.155746459960,52.616123199463,52.615890502930,12.950817108154,54.051868438721,44.200801849365,0.725258231163,0.399574011564,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,2,2,Ltd,no,2,17,0,0.000000000000,7.573566436768,-0.042723581195,1.634170532227,-0.118068978190,1.611931204796,8.157844543457,0.283693969250,32.454723358154,20.564050674438,21.827835083008,2.675686597824,5.539911746979,,0.809680938721,0.809680938721,no,0,0,0.00,0.00,0,no,nothing,NO
1999,medium,52,8,Co,no,6,48,0,0.020623221993,3.975449323654,0.080090783536,12.314263343811,-0.092579402030,1.081206679344,3.093214750290,0.049914952368,35.693984985352,6.420492172241,4.729998111725,1.529152870178,2.470657348633,18.162794113159,0.897838175297,0.809705078602,yes,2,0,21575.03,0.00,0,no,nothing,NO
1999,small,7,19,Co,no,6,33,0,0.320267260075,0.054318018258,1.059971570969,0.851116716862,0.162732005119,2.174926996231,32.273155212402,0.292510539293,26.898750305176,21.843210220337,24.124237060547,0.747501671314,5.176254272461,24.539560317993,1.467282533646,1.467282533646,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,5,1,Ltd,no,1,3,0,0.029634008184,6.432432651520,0.254878133535,9.581273078918,-0.052041079849,1.104370236397,4.578120708466,0.055602528155,72.617538452148,13.554100036621,14.245988845825,3.111754655838,5.442736148834,18.950809478760,0.940824210644,0.783601582050,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,0,12,Co,no,10,8,0,0.000000000000,0.161987930536,0.455752462149,0.469186365604,0.313396632671,3.131349325180,3.800202131271,0.125454843044,4.756003379822,5.162376403809,5.808204174042,1.528393507004,7.790163516998,4.126087188721,1.981354355812,0.939327836037,no,0,0,0.00,0.00,0,yes,nothing,NO
1999,medium,73,10,Co,no,3,18,0,0.484387397766,3.388775348663,0.047594204545,4.185110569000,-0.029062326998,1.238942265511,-5.897952556610,0.024430463091,-28.352319717407,-2.871796131134,-3.580586194992,0.607089698315,1.968732237816,3.555705547333,0.946552336216,0.679619491100,no,0,0,0.00,0.00,0,yes,minor,NO
1999,small,22,33,Co,no,11,8,0,0.338636904955,1.281337141991,0.559413850307,1.479426860809,0.407275319099,1.675937414169,0.873312115669,0.096890188754,7.893222332001,3.948035717010,2.144189596176,2.455238342285,8.482324600220,7.505222797394,1.913710594177,1.197109699249,no,0,0,0.00,0.00,0,yes,nothing,NO
1999,small,19,25,Ltd,no,2,46,0,0.000000000000,2.203916311264,0.531369805336,0.539091944695,0.560279071331,2.854971170425,5.533730030060,0.374219894409,17.494207382202,15.394967079163,16.140113830566,2.916678905487,12.478105545044,6.353146076202,2.599580526352,1.558349490166,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,17,15,Co,no,2,15,0,0.008588861674,3.234657287598,0.038378622383,2.026962041855,0.272054761648,1.493349194527,3.730575084686,0.061398517340,9.267832756042,7.118861675262,7.710494995117,2.066838264465,3.721398591995,6.668267250061,1.409762144089,0.994274675846,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,84,31,Ltd,no,6,28,1,0.000000000000,1.765351772308,-0.077199317515,1.851826429367,0.193822756410,1.540007472038,0.355429649353,0.021454831585,-1.676060795784,0.874480903149,0.887548208237,2.497113466263,12.443290710449,4.115026950836,1.298488497734,0.308871418238,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,5,5,Ltd,no,2,48,0,0.385485976934,2.045648574829,0.092270016670,2.307991266251,0.088598400354,1.433277249336,1.577515363693,0.124253302813,6.429770946503,3.428171396255,3.190149307251,2.022261857986,7.454709529877,7.832921028137,1.175937414169,0.647143483162,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,3,5,Ltd,no,2,24,0,0.000000000000,0.000000000000,0.327624768019,0.315752714872,0.151251137257,4.167035102844,13.024391174316,1.066901683807,21.826854705811,20.653461456299,20.492792129517,1.573416471481,4.692408084869,,1.630268812180,1.630268812180,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,1,5,Ltd,no,7,8,2,0.131423205137,5.071613311768,0.011298739351,8.618721008301,0.041630864143,1.116026520729,7.737930297852,0.058959554881,35.910984039307,9.581212043762,9.594869613647,1.239978909492,2.624292850494,5.660492897034,1.052567243576,0.741201877594,no,0,0,0.00,0.00,0,no,nothing,NO
1999,medium,116,2,Co,yes,6,22,2,0.606982409954,2.762281417847,0.021709162742,0.642397761345,0.151194795966,2.556667804718,0.934603512287,0.164570078254,0.073271349072,1.143378257751,0.719399273396,0.769737362862,4.851242065430,2.996646404266,1.621186852455,0.535449028015,yes,0,0,0.00,0.00,0,yes,positive,NO
1999,medium,26,6,Co,no,15,13,0,0.018180385232,3.337861537933,0.063623949885,1.010735988617,0.121079891920,1.989377975464,3.209664344788,0.218894258142,11.263442993164,9.310162544250,8.447443008423,2.631877422333,9.217403411865,8.344655036926,1.245252847672,0.650928258896,no,0,0,0.00,0.00,0,yes,positive,NO
1999,small,0,18,Co,no,14,3,0,0.000000000000,0.173866063356,0.196292564273,4.536093711853,0.107799954712,1.220453977585,9.231954574585,0.044746007770,17.144758224487,4.878239631653,14.203001022339,1.538460850716,2.540066719055,8.513215065002,1.131564855576,0.932265162468,yes,0,0,0.00,0.00,0,no,nothing,NO
1999,small,17,15,Ltd,no,2,3,0,1.127418398857,3.594892740250,0.012648935430,5.789417743683,0.131057366729,1.172728896141,2.972388982773,0.056846827269,15.118933677673,5.915344238281,4.820329666138,1.621702194214,7.893039703369,3.950403451920,1.326973080635,0.477034956217,yes,0,0,0.00,0.00,0,no,nothing,NO
1999,small,3,0,Ltd,no,2,26,0,0.048909399658,1.050983905792,0.058772396296,13.241949081421,-0.033546980470,1.075517535210,0.500283777714,0.044805262238,53.663249969482,5.938806056976,4.301954746246,8.599028587341,22.669387817383,21.459941864014,0.962154984474,0.575758218765,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,5,7,Ltd,no,1,46,0,0.000000000000,5.517949104309,0.796716868877,0.169342562556,0.574214100838,6.905189990997,0.318455845118,0.304363012314,1.244857192039,2.283629894257,2.255086660385,7.081316947937,12646.720703125000,12.484498023987,4.965057373047,0.804535210133,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,16,7,Ltd,no,2,17,0,0.685326218605,3.902462720871,0.058225154877,2.127710342407,-0.063949905336,1.469988822937,-2.131192445755,0.148350417614,0.643406867981,2.918234825134,-5.379934787750,2.524377822876,35.443492889404,11.214328765869,0.841569840908,0.281323313713,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,6,13,Ltd,no,2,46,3,0.537017285824,1.114208340645,0.008369999938,8.733003616333,0.008557260036,1.114508152008,1.439957618713,0.017061689869,8.275764465332,2.125629186630,2.260030984879,1.569512128830,4.964856624603,4.388805389404,1.014658689499,0.503252089024,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,18,6,Ltd,no,2,3,0,0.947424590588,1.774661779404,1.308224678040,4.143667221069,0.214234426618,1.241332054138,0.775644242764,0.045290753245,6.119422912598,3.670554161072,2.189928531647,2.823367118835,77.852203369141,52.185237884521,1.517890453339,1.417459368706,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,25,18,Ltd,no,2,46,0,0.930170834064,1.923832416534,1.510487198830,0.632853150368,0.265391647816,2.580145359039,5.744069576263,0.813342034817,56.802497863770,53.876770019531,55.077541351318,9.588591575623,77.178337097168,47.613761901855,2.321682691574,1.933388710022,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,0,46,Co,no,4,37,4,0.506868064404,4.132201194763,0.150463119149,0.700324833393,-0.113445825875,2.427908897400,13.939003944397,0.252332925797,7.171236515045,7.695918560028,11.840425491333,0.849445581436,8.007489204407,14.374037742615,0.584954142570,0.443634182215,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,5,8,Co,no,2,6,0,1.137970328331,7.742691040039,-0.039998747408,6.265512943268,-0.074281826615,1.159603834152,7.154753684998,0.047193154693,12.155681610107,7.903512954712,7.813204288483,1.092029809952,32.722583770752,2.826304197311,0.815840601921,0.041218101978,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,4,2,Ltd,no,2,52,1,0.000000000000,0.000000000000,0.571333348751,0.860943675041,0.472671717405,2.161516189575,4.704802989960,0.385878503323,33.832595825195,20.477724075317,20.989397048950,4.461270332336,12.456203460693,12.906404495239,2.021687507629,1.434980988503,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,0,1,Ltd,no,1,29,1,0.514111042023,4.821611881256,0.401611596346,17.216686248779,0.248146474361,1.058083176613,1.966656088829,0.041213210672,55.795696258545,8.203428268433,7.726260662079,3.928628683090,9.679699897766,11.280827522278,1.397544384003,1.058355569839,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,0,1,Ltd,no,1,8,0,0.000000000000,0.000000000000,1.519941806793,1.438991904259,0.410005480051,1.694930911064,0.442977964878,0.179124847054,22.888860702515,16.040536880493,16.040536880493,36.210689544678,,508.457916259765,1.694930911064,1.519941806793,no,1,1,1209.33,1209.33,0,no,nothing,NO
1999,medium,4,5,Ltd,yes,7,8,3,0.049752768129,14.121673583984,0.179162368178,4.127930164337,-0.062576107681,1.242252111435,5.549432277679,0.115128099918,26.683538436890,19.313283920288,18.745742797852,3.377957105637,4.008553028107,135.622894287109,0.918397128582,0.894546687603,no,0,0,0.00,0.00,0,yes,nothing,NO
1999,medium,223,4,Ltd,no,10,8,3,1.968879699707,4.048583030701,0.269709557295,5.913223266602,-0.013150029816,1.169112563133,3.583977460861,0.333632290363,1233.333251953120,21.433309555054,3.539209127426,0.987508773804,5.567273139954,914.666687011718,0.954356849194,0.952282130718,no,0,0,0.00,0.00,0,yes,positive,NO
1999,medium,31,1,Ltd,no,3,17,1,0.000000000000,0.964923799038,0.124818451703,15.137680053711,-0.379533767700,1.066060304642,2.947008371353,0.046187788248,107.497390747070,9.207836151123,9.657576560974,3.277078151703,108.553726196289,5.259479045868,0.595394134521,0.144178375602,no,1,1,4542.45,4542.45,0,no,nothing,NO
1999,small,9,9,Ltd,no,1,36,0,0.696732580662,6.042771816254,0.043173346668,1.976204752922,0.471630871296,1.506020426750,5.521142005920,0.044718027115,5.643182277679,5.945392131805,5.607898712158,1.015713572502,2.253838300705,1.969318985939,2.205164909363,0.819278419018,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,9,12,Ltd,no,3,8,4,0.000000000000,2.299895286560,0.016181239858,0.542418062687,0.535652101040,2.843596458435,1.249270200729,0.050100408494,-0.118200600147,0.702973544598,1.393370032310,1.115347146988,2.158043622971,2.877776861191,2.523178339005,1.394588470459,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,18,7,Ltd,no,6,8,2,0.493939340115,3.111010313034,-0.004926655907,8.587884902954,-0.435973405838,1.116443157196,3.038838148117,0.023265365511,7.775065898895,4.063319206238,4.177457332611,1.374688863754,42.530658721924,13.262502670288,0.272840678692,0.052506342530,no,0,0,0.00,0.00,0,yes,nothing,NO
1999,small,0,21,Co,no,4,41,0,0.000000000000,0.947621285915,0.352144867182,1.786740899086,0.191282927990,1.559678196907,-5.777806758881,-0.121077656746,-25.242219924927,-9.781109809875,-10.537616729736,1.823809146881,6.353388786316,4.901313781738,1.298339843750,0.667393445969,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,0,11,Ltd,no,2,35,1,0.000000000000,6.139795303345,0.168618008494,12.049221992493,0.065523184836,1.082992911339,3.630545139313,0.011889707297,10.914149284363,6.652078628540,6.713277339935,1.849110126495,6.462392807007,3.266466856003,1.070961117744,0.442484587431,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,0,5,Ltd,no,4,32,1,0.000000000000,0.000000000000,1035.796630859370,0.000496654015,0.513781964779,2014.474121093750,,10.005544662476,0.498167186975,0.667334377766,-0.642442226410,0.000000000000,-1.829427242279,,1036.000488281250,1036.000488281250,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,0,4,Ltd,no,3,8,2,0.280068069696,15.489268302917,-0.127176433802,13.505932807922,-0.039441294968,1.074041485786,4.132239341736,0.040837053210,25.788541793823,17.973205566406,18.354476928711,4.441774845123,10.804467201233,8.584361076355,0.945774257183,0.304856210947,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,3,3,Ltd,no,1,3,1,0.162511959672,0.695952355862,0.082685135305,-8.762598037720,-0.547476828098,0.885878562927,-4.039530277252,-0.002620830666,-29.300951004028,-4.001293182373,-4.030475616455,0.997758507729,3.829150438309,22.281221389771,0.436184048653,0.410438746214,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,5,3,Ltd,no,1,3,0,0.000000000000,2.412174701691,0.292970955372,5.312961101532,0.002630680567,1.188218951225,4.497657775879,0.140117958188,77.590934753418,15.166649818420,14.779250144958,3.285988092422,10.371335983276,11.959390640259,1.003125786781,0.695396363735,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,3,1,Co,no,6,17,0,0.000000000000,0.953415393829,0.093644894660,2.438235282898,0.062263216823,1.410132646561,3.646988391876,0.071836635470,16.603855133057,8.848983764648,9.455177307129,2.592598676682,4.399864196777,41.713687896729,1.087799429893,0.991098642349,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,7,23,Co,no,10,28,2,2.324731826782,5.801338195801,0.133419901133,1.934342384338,0.161321938038,1.516971588135,5.619482040405,0.040872894228,3.625265121460,5.531415939331,5.630280017853,1.001921534538,2.927017211914,9.352359771729,1.813631057739,1.434525847435,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,0,8,Ltd,no,8,3,0,,,,0.000000000000,1.000000000000,0.000000000000,,,-192.034027099609,-191.413330078125,-191.413330078125,0.000000000000,-2.000000000000,,,,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,0,16,Co,no,5,8,1,0.000000000000,2.320550918579,0.536996781826,0.923116028309,0.387757062912,2.083287477493,4.160007476807,-0.067368499935,11.836997985840,9.236620903015,9.867229461670,2.371926069260,5.504513740540,52.585632324219,1.807809472084,1.721412181854,no,0,0,0.00,0.00,0,yes,nothing,NO
1999,small,0,1,Ltd,no,7,46,2,0.242219626904,1.953511595726,0.656125664711,1.574092268944,0.056425590068,1.635286808014,0.491100966930,0.111046768725,4.334002494812,3.508764505386,1.351136803627,2.751240491867,15.253585815430,67.649856567383,1.114622116089,1.068082094193,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,21,33,Co,no,5,26,1,0.007170075085,4.590701103210,0.116048276424,3.285106420517,0.081026807427,1.304404139519,2.480366706848,0.056456539780,1.544860363007,3.971723318100,4.053355216980,1.634175896645,3.474790811539,5.107520580292,1.106449484825,0.722683012486,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,0,7,Ltd,no,2,3,0,0.183778181672,1.244197249413,1.715593099594,0.759946823120,0.530074179173,2.315881490707,13.374105453491,0.489424586296,41.228366851807,36.186637878418,35.835666656494,2.679481267929,11.887728691101,45.721599578857,2.453192949295,2.288762092590,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,0,7,Ltd,no,1,10,0,0.169810786843,2.967151165009,0.062289889902,-21.201614379883,-0.056406591088,0.952833771706,1.621478319168,0.036471381783,-34.804698944092,6.656299114227,6.967382907867,4.296932220459,8.006552696228,15.916469573975,0.937127232552,0.690903007984,no,0,0,0.00,0.00,0,no,nothing,NO
1999,small,6,6,Ltd,no,3,28,0,0.135954380035,0.601817488670,1.186879873276,2.940366506577,0.165457800031,1.340093612671,3.298327684402,0.131347432733,29.672430038452,12.261057853699,12.102404594421,3.669254541397,153.370895385742,696.103820800781,1.251873970032,1.245495915413,no,0,0,0.00,0.00,0,no,nothing,NO
